X,Y,Z
-0.1831055,-5.06744,-47.309
0.06103516,-5.093099,-47.309
0.3051758,-5.097266,-47.309
0.793457,-5.02111,-47.309
1.037598,-5.001953,-47.309
1.281738,-4.821053,-47.309
1.525879,-4.593475,-47.309
1.6811520000000002,-4.472168,-47.309
1.953125,-4.228027,-47.309
2.01416,-4.163117,-47.309
2.322616,-3.792313,-47.309
2.358747,-3.697743,-47.309
2.373273,-3.597956,-47.309
2.373273,-3.346833,-47.309
2.3263819999999997,-3.171833,-47.309
2.248249,-3.078717,-47.309
2.157973,-3.016408,-47.309
2.040561,-2.984948,-47.309
1.919469,-2.995542,-47.309
1.821839,-3.030507,-47.309
1.69373,-3.158616,-47.309
1.6187719999999999,-3.33671,-47.309
1.508413,-3.374261,-47.309
1.374488,-3.501127,-47.309
1.397805,-3.622713,-47.309
1.2994809999999999,-3.748587,-47.309
1.228946,-3.814839,-47.309
1.143572,-3.95539,-47.309
1.005275,-4.083213,-47.309
0.9384347999999999,-4.1602,-47.309
0.7983069,-4.267545,-47.309
0.5045010999999999,-4.529235,-47.309
-1.647949,-5.054076,-47.009
-1.89209,-4.875857,-47.009
-2.13623,-4.866475,-47.009
-2.356241,-4.716309,-47.009
-2.600352,-4.472168,-47.009
-2.868652,-4.248701,-47.009
-3.083537,-3.983887,-47.009
-3.145632,-3.89664,-47.009
-3.139024,-3.73206,-47.009
-3.087653,-3.621895,-47.009
-3.001702,-3.535943,-47.009
-2.891536,-3.484573,-47.009
-2.710363,-3.484573,-47.009
-2.600198,-3.535943,-47.009
-2.528946,-3.615215,-47.009
-2.524431,-3.711602,-47.009
-2.495424,-3.836617,-47.009
-2.443206,-3.931561,-47.009
-2.327632,-4.056482,-47.009
-2.216355,-4.128168,-47.009
-2.023312,-4.321341,-47.009
-1.674628,-4.557615,-47.009
-1.503078,-4.649991,-47.009
-1.277345,-4.735821,-47.009
-0.6787277,-4.735821,-47.009
-0.6073127,-4.726572,-47.009
-0.2685847,-4.722445,-47.009
-0.08586948,-4.677661,-47.009
0.21883940000000002,-4.577042,-47.009
0.3949474,-4.566072,-47.009
0.6626025,-4.487999,-47.009
0.7305642,-4.423619,-47.009
0.9133269,-4.302235,-47.009
0.9884826999999999,-4.223937,-47.009
1.2146240000000001,-4.024924,-47.009
1.247709,-3.964597,-47.009
1.337173,-3.870543,-47.009
1.3750209999999998,-3.794847,-47.009
1.503287,-3.623818,-47.009
1.698527,-3.43076,-47.009
1.792954,-3.386728,-47.009
1.9130369999999999,-3.376506,-47.009
2.015643,-3.394598,-47.009
2.105873,-3.446692,-47.009
2.1728449999999997,-3.526506,-47.009
2.208479,-3.624411,-47.009
2.208479,-3.7286,-47.009
2.160468,-3.843055,-47.009
2.156483,-3.962725,-47.009
2.114909,-4.076949,-47.009
1.551234,-4.721692,-47.009
1.4809990000000002,-4.797554,-47.009
1.27538,-4.960449,-47.009
1.037598,-5.099639,-47.009
0.793457,-5.192913,-47.009
0.5493164,-5.246094,-47.009
0.3051758,-5.262255,-47.009
0.06103516,-5.240542,-47.009
-0.1831055,-5.180796,-47.009
-0.4272461,-5.223579,-47.009
-0.6713867,-5.25263,-47.009
-0.9155273,-5.216704,-47.009
-1.159668,-5.153727,-47.009
0.793457,-5.290564,-46.709
1.037598,-5.121969,-46.709
1.319293,-4.971838,-46.709
1.356851,-4.891295,-46.709
1.3634600000000001,-4.713497,-46.709
