X,Y,Z
-1.307921,-3.061373,-50.309
-1.352288,-3.000432,-50.309
-1.415121,-3.00276,-50.309
-1.477258,-2.969821,-50.309
-1.556665,-2.863689,-50.309
-1.630953,-2.827889,-50.309
-1.761403,-2.887827,-50.309
-1.799261,-2.882698,-50.309
-1.941806,-2.767694,-50.309
-1.955219,-2.655765,-50.309
-2.032545,-2.516664,-50.309
-2.190195,-2.513669,-50.309
-2.345741,-2.302553,-50.309
-2.368946,-2.225968,-50.309
-2.377002,-2.074236,-50.309
-2.365109,-2.034604,-50.309
-2.621742,-1.584465,-50.309
-2.855707,-1.332094,-50.309
-2.861386,-1.292738,-50.309
-2.922631,-1.268555,-50.309
-2.981855,-1.184439,-50.309
-2.981768,-1.122663,-50.309
-3.091263,-1.094827,-50.309
-3.168256,-0.9413696,-50.309
-3.248562,-0.9493196,-50.309
-3.454936,-0.8592762,-50.309
-3.468127,-0.9216846,-50.309
-3.474598,-1.105636,-50.309
-3.489411,-1.150323,-50.309
-3.479237,-1.371665,-50.309
-3.410715,-1.482121,-50.309
-3.359457,-1.773399,-50.309
-3.315601,-1.814605,-50.309
-3.239719,-2.018254,-50.309
-3.234794,-2.099731,-50.309
-3.18938,-2.160289,-50.309
-2.967528,-2.732456,-50.309
-2.810969,-2.960576,-50.309
-2.73648,-3.082026,-50.309
-2.617521,-3.208469,-50.309
-2.6069,-3.254609,-50.309
-2.502866,-3.38186,-50.309
-2.40287,-3.465567,-50.309
-2.169435,-3.722549,-50.309
-2.120522,-3.745118,-50.309
-2.035589,-3.851662,-50.309
-1.861248,-3.976791,-50.309
-1.733629,-4.0529,-50.309
-1.693572,-4.097159,-50.309
-1.455555,-4.239085,-50.309
-1.270624,-4.333821,-50.309
-1.247542,-4.359458,-50.309
-0.5804521,-4.363218,-50.309
-0.4751447,-4.353284,-50.309
-0.3470355,-4.275306,-50.309
-0.2361157,-4.237304,-50.309
0.04080411,-4.061721,-50.309
0.1743106,-3.989833,-50.309
0.28520080000000003,-3.906088,-50.309
0.39259659999999996,-3.868162,-50.309
0.6660496,-3.62598,-50.309
0.7656714,-3.519099,-50.309
0.8193368,-3.501377,-50.309
0.8452629999999999,-3.44557,-50.309
0.9433198,-3.378773,-50.309
1.103129,-3.185344,-50.309
1.403641,-2.895692,-50.309
1.501342,-2.773567,-50.309
1.582654,-2.642784,-50.309
1.6575510000000002,-2.554151,-50.309
1.8283080000000003,-2.280196,-50.309
1.871178,-2.180627,-50.309
2.023263,-1.966084,-50.309
2.141369,-1.766754,-50.309
2.144339,-1.692169,-50.309
2.1787389999999998,-1.548679,-50.309
2.2653980000000002,-1.46274,-50.309
2.262148,-1.300878,-50.309
2.382031,-0.9919853,-50.309
2.3601870000000003,-0.7302503,-50.309
2.346057,-0.714768,-50.309
2.167026,-0.6863363,-50.309
2.071041,-0.6924216,-50.309
1.947053,-0.8070141,-50.309
1.8338670000000001,-0.9296212,-50.309
1.738483,-1.057018,-50.309
1.705618,-1.060516,-50.309
1.4978310000000001,-1.293164,-50.309
1.450083,-1.37699,-50.309
1.226442,-1.632299,-50.309
1.0793519999999999,-1.757577,-50.309
1.0128220000000001,-1.789767,-50.309
0.9454278,-1.905761,-50.309
0.90456,-1.928994,-50.309
0.7256294,-1.970661,-50.309
0.6883138,-2.037151,-50.309
0.5678592,-2.193144,-50.309
0.4259753,-2.329938,-50.309
0.3089387,-2.41367,-50.309
0.29203199999999996,-2.526008,-50.309
0.258552,-2.629174,-50.309
0.21411929999999998,-2.641995,-50.309
0.00424671,-2.829301,-50.309
-0.1188062,-2.882706,-50.309
-0.2309272,-2.999931,-50.309
-1.205849,-2.889144,-50.009
-0.9922143,-3.086951,-50.009
-0.9134837,-3.110297,-50.009
-0.8071527,-3.070282,-50.009
-0.7016407,-3.003907,-50.009
-0.4069888,-2.990915,-50.009
-0.2402677,-2.90851,-50.009
0.013748650000000001,-2.753844,-50.009
0.14273149999999998,-2.640971,-50.009
0.2415426,-2.617255,-50.009
0.3592502,-2.516016,-50.009
0.45041840000000005,-2.487597,-50.009
0.5449721000000001,-2.386517,-50.009
0.6991137000000001,-2.267975,-50.009
0.7303554,-2.262152,-50.009
0.8592138,-2.080733,-50.009
1.008911,-1.788955,-50.009
1.0846170000000002,-1.720164,-50.009
1.271459,-1.4522,-50.009
1.397901,-1.282426,-50.009
1.52902,-1.134134,-50.009
1.525924,-1.090822,-50.009
1.6448070000000001,-0.8837556,-50.009
1.763045,-0.7228055,-50.009
1.831655,-0.6615106,-50.009
1.9048200000000002,-0.5267653,-50.009
2.2199090000000004,-0.1942865,-50.009
2.321821,-0.07964218,-50.009
2.407234,-0.02706912,-50.009
2.573574,0.1323399,-50.009
2.6299140000000003,0.1577824,-50.009
2.679851,0.1296155,-50.009
2.781054,0.03031491,-50.009
2.837137,0.000297469,-50.009
2.863053,-0.2021335,-50.009
2.854918,-0.3603101,-50.009
2.708655,-0.6173878,-50.009
2.682603,-0.7858652,-50.009
2.6463550000000002,-0.9422132,-50.009
2.576019,-1.096152,-50.009
2.3589130000000003,-1.536824,-50.009
2.090983,-2.015957,-50.009
1.9447310000000002,-2.139813,-50.009
1.886625,-2.267797,-50.009
1.851082,-2.276787,-50.009
1.7768059999999999,-2.383107,-50.009
1.772288,-2.429419,-50.009
1.708362,-2.481078,-50.009
1.622132,-2.644837,-50.009
1.459863,-2.838511,-50.009
1.3411,-3.013328,-50.009
1.114384,-3.236168,-50.009
0.9645733999999999,-3.393005,-50.009
0.8827288,-3.501075,-50.009
0.7271963,-3.617025,-50.009
0.6569835,-3.638054,-50.009
0.5421704,-3.740473,-50.009
0.45166680000000003,-3.772009,-50.009
0.3300771,-3.867216,-50.009
0.17946310000000001,-3.912543,-50.009
0.07860651,-3.966708,-50.009
-0.1332508,-4.057641,-50.009
-0.207714,-4.114361,-50.009
-0.2914791,-4.124146,-50.009
-0.5119692,-4.228593,-50.009
-0.7037417,-4.339545,-50.009
-0.8993094,-4.35389,-50.009
-0.9898876,-4.339988,-50.009
-1.08088,-4.277638,-50.009
-1.193515,-4.230336,-50.009
-1.397124,-4.081486,-50.009
-1.554607,-3.988365,-50.009
-1.832973,-3.86326,-50.009
-1.849782,-3.866118,-50.009
-1.996349,-3.764194,-50.009
-2.100734,-3.710162,-50.009
-2.479278,-3.419726,-50.009
-2.572059,-3.287067,-50.009
-2.630546,-3.24185,-50.009
-2.669012,-3.167994,-50.009
-2.82012,-3.013797,-50.009
-2.931225,-2.793369,-50.009
-3.196994,-2.429751,-50.009
-3.347346,-2.144705,-50.009
-3.447054,-1.980753,-50.009
-3.526728,-1.767609,-50.009
-3.610959,-1.606033,-50.009
-3.839147,-0.7435116,-50.009
-3.844162,-0.6693293,-50.009
-3.804177,-0.2773268,-50.009
-3.786203,-0.2605444,-50.009
-3.621369,-0.3205972,-50.009
-3.448001,-0.3175809,-50.009
-3.300994,-0.4406075,-50.009
-3.187999,-0.5839772,-50.009
-3.058428,-0.7804713,-50.009
-2.937025,-0.9397053,-50.009
-2.796625,-1.217672,-50.009
-2.756301,-1.25748,-50.009
-2.745075,-1.31973,-50.009
-2.689512,-1.429735,-50.009
-2.621163,-1.50495,-50.009
-2.598624,-1.655851,-50.009
-2.502903,-1.790767,-50.009
-2.486842,-1.854366,-50.009
-2.373221,-2.024931,-50.009
-2.356622,-2.098454,-50.009
-2.275688,-2.242219,-50.009
-2.224232,-2.386257,-50.009
-2.122302,-2.513961,-50.009
-2.043973,-2.514884,-50.009
-1.972272,-2.578252,-50.009
-1.696106,-2.672313,-50.009
-1.52505,-2.780196,-50.009
-1.423261,-2.86446,-50.009
-3.944037, 0.13367590000000001,-49.709
-3.760366,0.1587355,-49.709
-3.581961,0.1605434,-49.709
-3.400274,-0.0777765,-49.709
-3.258049,-0.2137879,-49.709
-3.067248,-0.4694369,-49.709
-2.949872,-0.7528187,-49.709
-2.877082,-0.8510298,-49.709
-2.866179,-0.8945773,-49.709
-2.74387,-1.076456,-49.709
-2.665345,-1.34729,-49.709
-2.621877,-1.390034,-49.709
-2.616539,-1.460814,-49.709
-2.558966,-1.562212,-49.709
-2.504095,-1.717387,-49.709
-2.375741,-1.950077,-49.709
-2.251405,-2.090681,-49.709
-2.260681,-2.120007,-49.709
-2.180566,-2.318189,-49.709
-2.071004,-2.465784,-49.709
-1.906012,-2.525655,-49.709
-1.881361,-2.607753,-49.709
-1.761798,-2.689937,-49.709
-1.667835,-2.726204,-49.709
-1.521805,-2.755979,-49.709
-1.361349,-2.873761,-49.709
-1.284371,-2.948696,-49.709
-1.20489,-2.998812,-49.709
-1.01088,-3.007141,-49.709
-0.957871,-3.083422,-49.709
-0.8687551,-3.066457,-49.709
-0.8393932,-3.025413,-49.709
-0.7548237,-2.997572,-49.709
-0.4414406,-2.994308,-49.709
-0.3216715,-2.929944,-49.709
-0.2747298,-2.880765,-49.709
-0.219638,-2.874819,-49.709
-0.007975576,-2.755897,-49.709
0.08298302,-2.756354,-49.709
0.1646143,-2.705537,-49.709
0.22080510000000003,-2.635268,-49.709
0.36014080000000004,-2.593686,-49.709
0.417227,-2.513559,-49.709
