X,Y,Z
-0.1754353,16.63569,-78.209
0.07372301,16.33928,-78.209
0.30214219999999997, 16.131909999999998,-78.209
0.3644164, 16.064590000000003,-78.209
0.4161976,15.94665,-78.209
0.4481103, 15.811699999999998,-78.209
0.4471464, 15.725620000000001,-78.209
0.396855,15.56593,-78.209
0.1444662, 15.357409999999998,-78.209
-0.03913429,15.29178,-78.209
-0.1736142,15.30255,-78.209
-0.3531216,15.28674,-78.209
-0.5062511,15.29819,-78.209
-0.7603482,15.41089,-78.209
-0.8864723, 15.511660000000001,-78.209
-0.9497947,15.60966,-78.209
-1.006554,15.76389,-78.209
-0.8660436,16.04813,-78.209
-0.5772926,16.31554,-78.209
-0.4333682, 16.476480000000002,-78.209
-0.3287999,16.57831,-78.209
-0.4397242, 15.274690000000001,-77.909
-0.5054105,15.2955,-77.909
-0.5397242, 15.307570000000002,-77.909
-0.6397242,15.34068,-77.909
-0.7397242,15.39209,-77.909
-0.7440099, 15.395500000000002,-77.909
-0.8397242, 15.452279999999998,-77.909
-0.884201, 15.495500000000002,-77.909
-0.9397242,15.57575,-77.909
-0.9552871, 15.595500000000001,-77.909
-0.9938909, 15.695500000000001,-77.909
-0.996899,15.7955,-77.909
-0.959028, 15.895500000000002,-77.909
-0.9397242, 15.923480000000001,-77.909
-0.9012438, 15.995500000000002,-77.909
-0.8397242, 16.082050000000002,-77.909
-0.8264589,16.0955,-77.909
-0.7397242,16.17619,-77.909
-0.7204204, 16.195500000000003,-77.909
-0.6397242, 16.270500000000002,-77.909
-0.6147242,16.2955,-77.909
-0.5397242, 16.370939999999997,-77.909
-0.515168, 16.395500000000002,-77.909
-0.4397242,16.47277,-77.909
-0.4148898,16.4955,-77.909
-0.3397242,16.55524,-77.909
-0.2440992,16.5955,-77.909
-0.2397242,16.59817,-77.909
-0.2342554,16.5955,-77.909
-0.1397242, 16.552889999999998,-77.909
-0.09149933,16.4955,-77.909
-0.03972419,16.44182,-77.909
0.00130842, 16.395500000000002,-77.909
0.06027581,16.33653,-77.909
0.10245459999999999,16.2955,-77.909
0.1602758,16.24015,-77.909
0.20718589999999998, 16.195500000000003,-77.909
0.2602758,16.14024,-77.909
0.3018519,16.0955,-77.909
0.36027580000000003,16.01926,-77.909
0.3810833, 15.995500000000002,-77.909
0.40796489999999996, 15.895500000000002,-77.909
0.4187621,15.7955,-77.909
0.4098503, 15.695500000000001,-77.909
0.3741272, 15.595500000000001,-77.909
0.36027580000000003,15.58165,-77.909
0.2839285, 15.495500000000002,-77.909
0.2602758,15.47185,-77.909
0.17412719999999998, 15.395500000000002,-77.909
0.1602758, 15.381649999999999,-77.909
0.06027581,15.34026,-77.909
-0.03972419,15.30696,-77.909
-0.1397242,15.30105,-77.909
-0.1791979,15.2955,-77.909
-0.2397242,15.28723,-77.909
-0.3397242,15.27231,-77.909
-0.5397242, 15.288570000000002,-77.609
-0.55117,15.2955,-77.609
-0.6397242, 15.332069999999998,-77.609
-0.7397242,15.37671,-77.609
-0.7675544, 15.395500000000002,-77.609
-0.8397242,15.43872,-77.609
-0.8981544, 15.495500000000002,-77.609
-0.9397242,15.55508,-77.609
-0.967281, 15.595500000000001,-77.609
